MPCode	MP0311	MP0313	MP0315	MP0317	MP0319	MP0321	MP0323	MP0528	MP0530	MP0532	MP0534	MP0536	MP0538	MP0540	MP0778	MP0780	MP0782	MP0784	MP0786	MP0788	MP0790	MP0878	MP0880	MP0882	MP0884	MP0886	MP0888	MP1154	MP1162	MP1164	MP1166	MP1174	MP1176	MP1178	MP1409	MP1411	MP1413	MP1415	MP1417	MP1419	MP1421	MP1517	MP1519	MP1521	MP1523	MP1525	MP1527	MP1529	MP1672	MP1674	MP1676	MP1678	MP1680	MP1682	MP1684	MP1845	MP1847	MP1849	MP1851	MP1853	MP1855	MP1857	MP2231	MP2233bis	MP2235	MP2237	MP2239	MP2241	MP2243	MP2809	MP2811	MP2813	MP2815	MP2817	MP2819	MP2821
MP-RGC-v4_017508451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153836102016	0.0	0.0	0.0	0.0	0.0	0.00979687738651	0.00124669523091	0.0	0.000412720744681	0.0	0.0	7.78022978901e-05	0.00026126239881	0.00126368736145	0.000193896356764	0.0	0.0	0.0	0.0	0.0	0.0183927784531	0.0042902891372	0.000371365515774	0.000745661945042	0.000412267081891	7.82969079794e-05	0.000253762085482	0.016194861421	0.00253470898895	0.00231795388537	0.0025492710306	0.000394290584175	0.00022499577121	0.00440422724557	0.00186136238693	0.000958944088984	0.00305992542501	0.000381066341982	0.000239786764643	0.000132104650833	0.00553988333139	0.00093509903476	0.000112382349036	0.000978140402175	0.000130305786859	0.000420451384499	0.0	0.00480177060694	0.0055378667724	0.00107077561973	0.0	0.000687164862044	0.00154145642738	0.0
MP-RGC-v4_017625609	0.0	0.000410794549887	0.0	0.0	0.0	0.0	0.0	0.0	0.00111064857143	0.000348333870987	0.000124801525639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000875799813752	0.000142344885165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000272686841478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124386207426	0.0	0.0	0.0	0.0	0.0	0.000367457556623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119327734188	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_023335750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00566344723357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000329009446742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_023602685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128081201569	0.0	0.0	0.0	0.0	0.0	0.0	0.00125337817497	0.0	0.0	0.0	0.0	0.00306209473674	0.00356822047104	0.0	0.0	0.0	0.0	8.07399822695e-05	0.0	0.0	0.000456609985377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047408579008	6.72093366492e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00232961242531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00402584693213	0.0	0.0	0.000601162560438	0.00403287330388	0.0	0.0
MP-RGC-v4_024847365	0.0	0.00121817784729	0.000728879811827	0.000659242356655	0.0	0.0	0.0	0.0	0.000274461428571	0.00126250642197	0.00148035803722	0.0	0.0	0.0	0.0	0.000170246344705	0.0	0.0	9.16372534056e-05	0.0	0.0	0.000432851692751	0.000562816381533	0.000191818009365	0.0	0.0	0.0	0.00065209333899	0.00105235654989	9.27986977858e-05	0.0	0.0	0.0	0.0	0.000269544172735	0.000434581454617	0.0	0.0	0.0	0.0	0.0	0.0	0.000182459922504	0.000614761484212	0.000127712485209	0.0	0.0	0.0	0.0	0.000726445343517	0.000174337126368	0.00022775531978	0.000109586689178	0.0	0.0	0.000239149322844	0.000480090625885	0.000247335762195	0.0	0.0	0.0	0.0	0.000745500756664	0.000750354293366	0.0	0.0	0.0	0.0	0.0	0.0	0.000761788263283	0.00098197291081	0.0	0.0	0.0	0.0
MP-RGC-v4_025280357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132422968203	0.0	0.0	0.0	0.0	0.0	0.0	8.09919061422e-05	0.0	0.0	0.0	0.0	9.04542790997e-05	0.00209612216731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000629451430959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000565565844136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011901914934	0.000385372841123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00138743384782	0.0	0.0	0.000233078103599	0.00277971301753	0.0	0.0
MP-RGC-v4_027914340	0.0	0.00135353172423	0.00036443927361	0.000109873726109	0.0	0.0	0.0	0.0	0.00137230714286	0.00114772930929	0.0019738021549	0.0	0.0	0.0	0.0	0.000170246344705	0.0	0.0	0.0	0.0	0.0	0.000144284147917	0.000984927935318	0.0	0.0	0.0	0.0	0.000489069155706	0.000584642257224	9.27986977858e-05	0.0	0.0	0.0	0.0	0.000808632518204	0.000434581454617	0.0	0.0	0.0	0.0	0.0	0.0	0.000182459922504	0.000245904849672	0.0	0.0	0.0	0.0	0.0	0.00108966801528	0.000348674252736	0.00011387765989	0.0	0.0	0.0	0.000239149322844	0.000800151598447	0.000123667881097	0.0	0.0	0.0	0.0	0.000497000504443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114268239492	0.000368239202658	0.0	0.0	0.0	0.0
MP-RGC-v4_028557287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000129752142857	0.00010851822646	0.000116640126366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154139159949	0.000884451152713	0.0	0.0	0.0	0.0	0.0	0.000764565006945	0.000821798139128	0.0	0.0	0.0	0.0	0.0	0.0	0.00138013219875	0.00116251967899	0.0	0.0	0.0	0.0	0.0	0.0	0.000164836391354	0.0	0.0	0.0	0.0	0.000452233120892	0.00332880203908	0.0	0.0	0.0	0.0	0.0	0.000469915796826	0.000202703788428	0.0	0.0	0.0	0.0	0.0	0.0	0.000180068398097	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_028592542	0.0	0.000135353172423	0.0	0.0	0.0	0.0	0.0	0.0	0.000137230714286	0.0	0.000370088225096	0.0	0.0	0.0	0.0	0.0	0.000166498830055	0.0	0.0	0.0	0.0	0.000721419988585	0.000140704095383	0.0	0.0	0.0	0.0	0.0	0.000116928573167	0.0	0.0	0.0	0.0	0.0	0.000404315557613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182459922504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000174337126368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000190447065821	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_029911859	0.0	0.000661515266799	0.00273106884516	0.00225535005547	0.00018685498796	0.0	0.0	0.0	0.000938967142857	0.00392652066382	0.00446157007281	0.00143551253631	0.0	0.0	0.0	0.000499229065131	0.000325492677008	0.000288761263339	0.000268716373488	0.0	0.0	0.0012692931599	0.00563887098664	0.000374990764684	9.01994255468e-05	0.0	0.0	0.00239024183284	0.00525750419943	0.000816366552031	0.0	0.0	0.0	0.0	0.00276643236949	0.00198234132071	0.000293301819015	0.0	0.0	0.0	0.0	0.0	0.00445870688345	0.00384580629472	0.000499337915631	9.39953951649e-05	0.0	0.0	0.0	0.0017751862215	0.00170408341046	0.0007791796574	0.0	9.94057676428e-05	0.0	0.000467518920534	0.00375417728689	0.000967048160974	0.0	0.0	0.0	0.0	0.00437220131155	0.00282900184121	0.000339995896247	0.0	0.0	0.0	0.0	0.000345882295158	0.00242002379064	0.00107982366471	7.74738031981e-05	0.0	0.0	0.0
MP-RGC-v4_030760895	0.0	0.0	0.0	0.000108006153565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000992508790705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141831686143	0.0	0.000377115386535	0.000181420570803	0.0	0.0	0.0	0.0	0.000364885621546	0.00016742641844	0.0	0.0	0.0	0.0	0.0	0.000196642059121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000251082866905	0.0	0.0	0.0	0.0	0.0	0.0	0.000111942030704	0.0	9.99689809227e-05	0.0	0.0	0.0	0.000243131171389	0.000238712001517	0.0	0.0	0.0	0.000122138191507	0.0	0.0	0.0	6.60756420125e-05	0.0	0.0	0.0	0.0	0.000603301814465	7.79127543359e-05	9.95568746112e-05	0.0	0.0
MP-RGC-v4_031612528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1001089283e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000363406723395	0.000327669639862	0.0	0.0	0.0	0.000380347247876	9.14880066091e-05	8.48030808958e-05	0.0	0.0	0.0	9.20032651957e-05	0.00126646276596	0.0	0.0	0.00318322122415	0.0	0.000143619049055	9.91640028738e-05	0.00261034345878	0.0	0.00440129049135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120379321241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_035042205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000184557968857	0.000171072525711	0.0	0.0	0.0	0.0	0.000681287234043	0.0	0.0	0.00152510549405	0.0	0.000144860736206	0.0	0.000453950626619	0.0	0.000335044687623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000589720266841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101278347689	0.0	0.0
MP-RGC-v4_035132834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013666966684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000346135078581	0.0	0.0	0.0	0.0	0.000430770390071	0.0	0.0	0.00146168372676	0.0	0.0	0.0	0.000459245222388	0.0	8.47379343419e-05	0.0	0.0	0.0	0.0	0.0	0.00019456729566	0.000215148071346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198865310633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119327734188	0.0	0.0	8.01842439644e-05	0.000307378042995	0.0	0.0
MP-RGC-v4_035197285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.55362628556e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000722417380405	0.0	0.0	0.0	9.07902198363e-05	0.0	0.00117265553473	0.0	0.0	0.0	0.0	0.0	9.61624705941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101278347689	0.0	0.0
MP-RGC-v4_037069781	0.0	0.0	0.000454485558197	0.000822127669309	0.00125157708304	0.0	0.0	0.0	0.0	0.000214697062021	0.000115382629801	0.000686800565663	0.000631774649472	0.0	0.0	0.0	0.0	0.0	0.000428545808372	0.000618245155297	7.07230736534e-05	0.0	0.0	0.00125586317755	0.000863094746347	0.00064002315124	0.0	0.0	0.00043745770139	8.67955678349e-05	0.00310641843972	0.0	0.0	0.00337842490077	0.0	0.0	0.00046775439656	0.00254751148328	0.0	0.00101845053843	0.0	0.0	0.0	0.000114998656069	0.00191121687916	0.00242842985134	0.000397821546908	0.0	0.0	0.0	0.00016305929112	0.000958597593504	0.00102497547286	0.000951187829512	0.0	0.0	0.000449034601096	0.000809674678476	0.000567826581558	0.00340135671605	0.0	0.0	0.0	0.000200518886347	0.00021688935559	0.0	0.000251479252677	0.0	0.0	0.00176515514299	0.000356254956384	0.00103325453616	0.000889593887688	0.00341015719723	0.0	0.0
MP-RGC-v4_037533312	0.0	0.0	0.0	0.0	0.0	0.0	0.000126836515591	0.0	0.0	0.0	0.0	0.0	0.0	5.74665889259e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78143157484e-05	0.0	0.0	0.0	0.0	0.000151459872919	0.0	0.0	0.0	0.000264562001418	0.0	0.0	0.00380035687274	0.00122379561407	0.000121672943151	0.0	0.0	0.0	0.0	0.0	6.47331911534e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112087017634	0.0	0.0	6.31396612658e-05	0.0
MP-RGC-v4_037557932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000405227423168	0.0	0.0	0.0	0.0	0.0	0.000433689911131	0.0	0.0	0.0	0.0	0.0	0.00032583363642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00242746157744	0.00024020752496	0.000891593672194	0.0	0.0	0.0	0.0	0.0	6.77647979101e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_038160860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000580356172922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202286191769	0.0	0.0	0.0	0.000264002041472	0.0	0.00503362253128	0.0	0.0	0.0	0.0	0.0	0.000279623604785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000381066341982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000114328041159	0.0	0.0	7.68246175679e-05	9.8166454048e-05	0.0	0.0
MP-RGC-v4_038384302	0.0	0.0	0.0	0.0	9.21301068635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.96420123687e-05	0.0	0.0	0.0	0.0	0.0	0.00098936823828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00232110298726	0.0	0.0	0.0	0.000175023155587	0.0	0.00766996555783	0.0	0.0	0.0	0.0	0.0	9.26899244206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132632806745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_038402755	0.0	0.0	0.0	0.0	0.0	0.0	6.78841663112e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.15135216582e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.32417553191e-05	0.000162125319428	0.0	0.000627678295383	0.0	0.0	0.0	8.87442111033e-05	0.000896338015758	0.00270182674282	0.0	0.0	0.0	0.0	0.0	9.39953951649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_038412708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0741859043e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.16841417156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183482746629	8.41904255319e-05	0.0	0.0	0.000555476916649	0.0	0.0	9.88815193511e-05	0.000538533731546	6.97346952263e-05	0.00198735667263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000291499549808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_038435106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000215067576609	0.0	0.0	0.0	0.0	0.000162191353902	0.0	0.0	0.0	0.0	0.0	7.86265453415e-05	0.0	0.000684914978066	0.0	0.0	0.0	0.0	0.000200630034586	0.0034941709901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_039735389	0.0	0.000128326640459	0.0	0.00010416989786	0.0	0.0	0.0	0.0	0.0	0.0	0.000116958866815	0.000174045444122	0.0	0.0	0.0	0.000322816127603	0.0	0.000140041670511	0.000173759873316	0.0	0.0	0.000410381807804	0.00013339978322	9.09301211074e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000127775720078	0.0	0.000284486833748	0.0	0.0	0.0	0.0	0.0	0.0	0.000116569647634	0.0	0.0	0.0	0.0	0.0	0.000344366090672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00306279668361	0.00345538135357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_042769672	0.0	0.0	0.00123980980323	0.00112135790184	0.000620769735926	0.0	0.0	0.0	0.0	0.000319461868406	0.0	0.000766452950619	0.0	0.0	0.0	0.0	0.0	0.0	0.00059515205861	0.0	0.0	0.0	0.0	0.000444925568346	0.00034246822736	0.00023808378968	0.0	0.0	0.000216974219149	0.000602695235519	0.0015802570922	0.0	0.0	0.000893687069146	0.0	0.0	0.000464002873773	0.000842358656409	0.0	0.000233142956795	0.0	0.0	0.00033857506458	0.000342228877881	0.0024883470492	0.00115986786125	6.57717199596e-05	0.0	0.0	0.0	0.000161751329377	0.000528282852232	0.000813402085377	0.000566134154862	0.0	0.0	0.00014847751845	0.000688439306358	0.000901234911205	0.00127667389703	0.0	0.0	0.0	9.94550019528e-05	0.000107574561562	0.0	6.23655447484e-05	0.0	0.0	0.000656621357793	0.000353396114195	0.00159439049323	0.000367690060892	0.00103363451381	0.0	0.0
MP-RGC-v4_043485047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157525488625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78022978901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119174570262	0.0	0.00521963061214	0.00687112295124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00200060366702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044587861151	0.0	0.0	0.000614596775524	0.00196333118958	0.0	0.0
MP-RGC-v4_043532693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000494685009572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.73700438688e-05	0.0	0.0	0.0	8.75116723059e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00593215876671	0.00498805245408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037894941475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272862563082	0.0	0.000118314081268	0.000458387102097	0.000878589125874	0.0	0.0
MP-RGC-v4_044365237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000678424825253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000238741591811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045762350468	0.00372493339926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120379321241	0.000974442375379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00327435812429	0.0	0.0	0.000707225366755	0.00140573964934	0.0	0.0
MP-RGC-v4_044384009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000234324384489	0.0	0.0	0.0	0.0	7.77653368794e-05	0.0	0.0	0.000659681637769	0.0	0.0	0.0	0.000165811957734	0.0	0.00244759122815	0.0	0.0	0.0	0.0	0.0	0.00114154862606	0.00135940048262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000538507816976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000430835819796	0.0	0.0	0.00021713064572	0.000277449419604	0.0	0.0
MP-RGC-v4_044477781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203236685386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_044503032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.55362628556e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015385955253	0.00283557549683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019657342228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000353856165813	0.0	0.0	0.000158519942573	0.000101278347689	0.0	0.0
MP-RGC-v4_044514541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000455851644226	0.00934211011815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000151722891366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_044520313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29080628645e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000932077681566	0.00432880472884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.52667389703e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000342984491841	0.0	0.0	0.000384122675292	0.0	0.0	0.0
MP-RGC-v4_045603427	0.0	0.0	0.0	0.0	0.0	0.0	0.000133882546866	0.0	0.0	0.0	0.0	0.0	0.0	0.000181977673541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032854899804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64343734522e-05	0.0	0.0	0.0	0.0	6.83294836505e-05	0.00147937671861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000715362560198	0.0	0.0	0.0	0.0	0.0	0.0	0.00117072774236	7.20615451666e-05	0.0	0.0	0.0	0.0	0.0	0.000266589408979	0.0
MP-RGC-v4_051164651	0.0	0.0	0.000331917395923	0.000400274508458	8.70520984657e-05	0.0	0.0	0.0	0.0	0.0	0.000112354210276	0.000250790207919	0.0	0.0	0.0	0.0	0.0	0.0	8.34596672645e-05	0.0	0.0	0.0	0.0	0.000611450793239	8.40441310675e-05	0.0	0.0	0.0	0.000106494023419	0.000591621585069	7.75612588652e-05	0.0	0.0	0.0	0.0	0.0	0.000364381878573	8.268822184e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000116315593549	0.0	0.0	0.0	0.0	0.00016540458275	0.000158779513983	0.000829723193646	0.000299421615825	0.0002778663533	0.0	0.0	0.000145749579356	0.000112631924508	0.000331753776149	0.0	0.0	0.0	0.0	9.76277408916e-05	0.00126717842875	0.000995684108239	0.00012243929746	0.0	0.0	0.000107426357731	0.0	0.000558963710708	7.21869172759e-05	0.0	0.0	0.0
MP-RGC-v4_051909981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248254953204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
